sample,batch,FA,proportion,targetFA,type
CYOB_12F1193_0250,batch_15,28:0,0,standardsplus,Bside
CYOB_12F1193_0250,batch_15,29:0,0,standardsplus,Bside
DEAN_12F1199_0241,batch_15,8:0,3.62949E-05,standardsplus,Bside
DEAN_12F1199_0241,batch_15,9:0,0.002223831,standardsplus,Bside
DEAN_12F1199_0241,batch_15,10:0,5.04438E-05,standardsplus,Bside
DEAN_12F1199_0241,batch_15,11:0,0.000115652,standardsplus,Bside
DEAN_12F1199_0241,batch_15,11:1,0,standardsplus,Bside
DEAN_12F1199_0241,batch_15,12:0,0.000191317,standardsplus,Bside
DEAN_12F1199_0241,batch_15,13:0,8.36628E-05,standardsplus,Bside
DEAN_12F1199_0241,batch_15,13:1,0,standardsplus,Bside
DEAN_12F1199_0241,batch_15,i-14:0,0,standardsplus,Bside
DEAN_12F1199_0241,batch_15,14:0,0.071710714,standardsplus,Bside
DEAN_12F1199_0241,batch_15,14:1,0,standardsplus,Bside
DEAN_12F1199_0241,batch_15,14:1w5,0,standardsplus,Bside
DEAN_12F1199_0241,batch_15,i-15:0,0,standardsplus,Bside
DEAN_12F1199_0241,batch_15,a-15:0,0,standardsplus,Bside
DEAN_12F1199_0241,batch_15,15:0,0.001216802,standardsplus,Bside
DEAN_12F1199_0241,batch_15,15:1w7,0,standardsplus,Bside
DEAN_12F1199_0241,batch_15,15:1w5,0,standardsplus,Bside
DEAN_12F1199_0241,batch_15,i-16:0,0,standardsplus,Bside
DEAN_12F1199_0241,batch_15,16:0,0.076483185,standardsplus,Bside
DEAN_12F1199_0241,batch_15,16:1w13,0,standardsplus,Bside
DEAN_12F1199_0241,batch_15,16:1w9,0,standardsplus,Bside
DEAN_12F1199_0241,batch_15,16:1w7t,0,standardsplus,Bside
DEAN_12F1199_0241,batch_15,16:1w8c,0,standardsplus,Bside
DEAN_12F1199_0241,batch_15,16:1w7c,0.015474543,standardsplus,Bside
DEAN_12F1199_0241,batch_15,16:1w6c,0,standardsplus,Bside
DEAN_12F1199_0241,batch_15,16:1w5t,0,standardsplus,Bside
DEAN_12F1199_0241,batch_15,16:1w5c,0,standardsplus,Bside
DEAN_12F1199_0241,batch_15,16:2w6,0.007566563,standardsplus,Bside
DEAN_12F1199_0241,batch_15,14:4w3,0,standardsplus,Bside
DEAN_12F1199_0241,batch_15,i-17:0,0,standardsplus,Bside
DEAN_12F1199_0241,batch_15,a-17:0,0,standardsplus,Bside
DEAN_12F1199_0241,batch_15,16:2w5,0,standardsplus,Bside
DEAN_12F1199_0241,batch_15,16:2w4,0,standardsplus,Bside
DEAN_12F1199_0241,batch_15,17:0,0.000577027,standardsplus,Bside
DEAN_12F1199_0241,batch_15,16:3w4,0.002399154,standardsplus,Bside
DEAN_12F1199_0241,batch_15,16:3w3,0,standardsplus,Bside
DEAN_12F1199_0241,batch_15,17:1w9c,0,standardsplus,Bside
DEAN_12F1199_0241,batch_15,17:1w7c,0,standardsplus,Bside
DEAN_12F1199_0241,batch_15,16:4w3,0,standardsplus,Bside
DEAN_12F1199_0241,batch_15,16:4w1,0.003567973,standardsplus,Bside
DEAN_12F1199_0241,batch_15,17:2,0,standardsplus,Bside
DEAN_12F1199_0241,batch_15,18:0,0.009542481,standardsplus,Bside
DEAN_12F1199_0241,batch_15,18:1w9t,0,standardsplus,Bside
DEAN_12F1199_0241,batch_15,18:1w9c,0.065833402,standardsplus,Bside
DEAN_12F1199_0241,batch_15,18:1w8c,0,standardsplus,Bside
DEAN_12F1199_0241,batch_15,18:1w7c,0.000970735,standardsplus,Bside
DEAN_12F1199_0241,batch_15,18:1w5c,0,standardsplus,Bside
DEAN_12F1199_0241,batch_15,18:1w6c,0,standardsplus,Bside
DEAN_12F1199_0241,batch_15,"18:2w7,12c",0,standardsplus,Bside
DEAN_12F1199_0241,batch_15,18:2w6t,0,standardsplus,Bside
DEAN_12F1199_0241,batch_15,18:2w6c,0.032611885,standardsplus,Bside
DEAN_12F1199_0241,batch_15,18:2w3,0,standardsplus,Bside
DEAN_12F1199_0241,batch_15,18:2,0,standardsplus,Bside
DEAN_12F1199_0241,batch_15,18:3w6,0.005246765,standardsplus,Bside
DEAN_12F1199_0241,batch_15,18:3w4,0,standardsplus,Bside
DEAN_12F1199_0241,batch_15,19:0,0.184678879,standardsplus,Bside
DEAN_12F1199_0241,batch_15,18:3w3,0.077161715,standardsplus,Bside
DEAN_12F1199_0241,batch_15,18:3w1,0,standardsplus,Bside
DEAN_12F1199_0241,batch_15,18:4w3c,0.213188211,standardsplus,Bside
DEAN_12F1199_0241,batch_15,18:4w1,0,standardsplus,Bside
DEAN_12F1199_0241,batch_15,18:5w3,0,standardsplus,Bside
DEAN_12F1199_0241,batch_15,20:0,0,standardsplus,Bside
DEAN_12F1199_0241,batch_15,20:1w11,0,standardsplus,Bside
DEAN_12F1199_0241,batch_15,20:1w9,0,standardsplus,Bside
DEAN_12F1199_0241,batch_15,20:1w7,0,standardsplus,Bside
DEAN_12F1199_0241,batch_15,20:1w5,0,standardsplus,Bside
DEAN_12F1199_0241,batch_15,20:2w6,0.000284207,standardsplus,Bside
DEAN_12F1199_0241,batch_15,20:3n7,0,standardsplus,Bside
DEAN_12F1199_0241,batch_15,20:3w6,0.002535106,standardsplus,Bside
DEAN_12F1199_0241,batch_15,20:4w6,0.179516392,standardsplus,Bside
DEAN_12F1199_0241,batch_15,20:3w3,0,standardsplus,Bside
DEAN_12F1199_0241,batch_15,20:4,0,standardsplus,Bside
DEAN_12F1199_0241,batch_15,20:4w3,0,standardsplus,Bside
DEAN_12F1199_0241,batch_15,20:5w3,0.231185557,standardsplus,Bside
DEAN_12F1199_0241,batch_15,21:0,0,standardsplus,Bside
DEAN_12F1199_0241,batch_15,22:0,0.000134722,standardsplus,Bside
DEAN_12F1199_0241,batch_15,22:1w9c,0,standardsplus,Bside
DEAN_12F1199_0241,batch_15,22:1w7c,0,standardsplus,Bside
DEAN_12F1199_0241,batch_15,22:2w6,0,standardsplus,Bside
DEAN_12F1199_0241,batch_15,21:5w3,0,standardsplus,Bside
DEAN_12F1199_0241,batch_15,23:0,0,standardsplus,Bside
DEAN_12F1199_0241,batch_15,22:4w6,0,standardsplus,Bside
DEAN_12F1199_0241,batch_15,22:5w6,0,standardsplus,Bside
DEAN_12F1199_0241,batch_15,22:3w6,0,standardsplus,Bside
DEAN_12F1199_0241,batch_15,22:6w4,0,standardsplus,Bside
DEAN_12F1199_0241,batch_15,22:5w3,9.166E-05,standardsplus,Bside
DEAN_12F1199_0241,batch_15,22:6w3,0,standardsplus,Bside
DEAN_12F1199_0241,batch_15,24:0,0,standardsplus,Bside
DEAN_12F1199_0241,batch_15,24:1,0,standardsplus,Bside
DEAN_12F1199_0241,batch_15,24:1w9,0,standardsplus,Bside
DEAN_12F1199_0241,batch_15,24:1w7,0,standardsplus,Bside
DEAN_12F1199_0241,batch_15,26:0,0,standardsplus,Bside
DEAN_12F1199_0241,batch_15,26:4w2,0,standardsplus,Bside
DEAN_12F1199_0241,batch_15,27:0,0,standardsplus,Bside
DEAN_12F1199_0241,batch_15,28:0,0,standardsplus,Bside
DEAN_12F1199_0241,batch_15,29:0,0,standardsplus,Bside
CORA_12F1200_0254,batch_15,8:0,0,standardsplus,Bside
CORA_12F1200_0254,batch_15,9:0,0.000279845,standardsplus,Bside
CORA_12F1200_0254,batch_15,10:0,7.86714E-05,standardsplus,Bside
CORA_12F1200_0254,batch_15,11:0,7.08043E-05,standardsplus,Bside
CORA_12F1200_0254,batch_15,11:1,0,standardsplus,Bside
CORA_12F1200_0254,batch_15,12:0,0.011417468,standardsplus,Bside
CORA_12F1200_0254,batch_15,13:0,0.00044056,standardsplus,Bside
CORA_12F1200_0254,batch_15,13:1,0,standardsplus,Bside
CORA_12F1200_0254,batch_15,i-14:0,0,standardsplus,Bside
CORA_12F1200_0254,batch_15,14:0,0.017306584,standardsplus,Bside
CORA_12F1200_0254,batch_15,14:1,0,standardsplus,Bside
CORA_12F1200_0254,batch_15,14:1w5,0,standardsplus,Bside
CORA_12F1200_0254,batch_15,i-15:0,0,standardsplus,Bside
CORA_12F1200_0254,batch_15,a-15:0,0,standardsplus,Bside
CORA_12F1200_0254,batch_15,15:0,0.002354523,standardsplus,Bside
CORA_12F1200_0254,batch_15,15:1w7,0,standardsplus,Bside
CORA_12F1200_0254,batch_15,15:1w5,0,standardsplus,Bside
CORA_12F1200_0254,batch_15,i-16:0,0,standardsplus,Bside
CORA_12F1200_0254,batch_15,16:0,0.231738964,standardsplus,Bside
CORA_12F1200_0254,batch_15,16:1w13,0,standardsplus,Bside
CORA_12F1200_0254,batch_15,16:1w9,0,standardsplus,Bside
CORA_12F1200_0254,batch_15,16:1w7t,0,standardsplus,Bside
CORA_12F1200_0254,batch_15,16:1w8c,0,standardsplus,Bside
CORA_12F1200_0254,batch_15,16:1w7c,0.002622005,standardsplus,Bside
CORA_12F1200_0254,batch_15,16:1w6c,0,standardsplus,Bside
CORA_12F1200_0254,batch_15,16:1w5t,0,standardsplus,Bside
CORA_12F1200_0254,batch_15,16:1w5c,0,standardsplus,Bside
CORA_12F1200_0254,batch_15,16:2w6,0.000112388,standardsplus,Bside
CORA_12F1200_0254,batch_15,14:4w3,0,standardsplus,Bside
CORA_12F1200_0254,batch_15,i-17:0,0,standardsplus,Bside
CORA_12F1200_0254,batch_15,a-17:0,0,standardsplus,Bside
CORA_12F1200_0254,batch_15,16:2w5,0,standardsplus,Bside
CORA_12F1200_0254,batch_15,16:2w4,0,standardsplus,Bside
CORA_12F1200_0254,batch_15,17:0,0.001013737,standardsplus,Bside
CORA_12F1200_0254,batch_15,16:3w4,0.000112388,standardsplus,Bside
CORA_12F1200_0254,batch_15,16:3w3,0,standardsplus,Bside
CORA_12F1200_0254,batch_15,17:1w9c,0,standardsplus,Bside
CORA_12F1200_0254,batch_15,17:1w7c,0,standardsplus,Bside
CORA_12F1200_0254,batch_15,16:4w3,0,standardsplus,Bside
CORA_12F1200_0254,batch_15,16:4w1,0,standardsplus,Bside
CORA_12F1200_0254,batch_15,17:2,0,standardsplus,Bside
CORA_12F1200_0254,batch_15,18:0,0.006679202,standardsplus,Bside
CORA_12F1200_0254,batch_15,18:1w9t,0,standardsplus,Bside
CORA_12F1200_0254,batch_15,18:1w9c,0.012037848,standardsplus,Bside
CORA_12F1200_0254,batch_15,18:1w8c,0,standardsplus,Bside
CORA_12F1200_0254,batch_15,18:1w7c,0.013285351,standardsplus,Bside
CORA_12F1200_0254,batch_15,18:1w5c,0,standardsplus,Bside
CORA_12F1200_0254,batch_15,18:1w6c,0,standardsplus,Bside
CORA_12F1200_0254,batch_15,"18:2w7,12c",0,standardsplus,Bside
CORA_12F1200_0254,batch_15,18:2w6t,0,standardsplus,Bside
CORA_12F1200_0254,batch_15,18:2w6c,0.007960422,standardsplus,Bside
CORA_12F1200_0254,batch_15,18:2w3,0,standardsplus,Bside
CORA_12F1200_0254,batch_15,18:2,0,standardsplus,Bside
CORA_12F1200_0254,batch_15,18:3w6,0.003807696,standardsplus,Bside
CORA_12F1200_0254,batch_15,18:3w4,0,standardsplus,Bside
CORA_12F1200_0254,batch_15,19:0,0.337539631,standardsplus,Bside
CORA_12F1200_0254,batch_15,18:3w3,0.000260739,standardsplus,Bside
CORA_12F1200_0254,batch_15,18:3w1,0,standardsplus,Bside
CORA_12F1200_0254,batch_15,18:4w3c,0,standardsplus,Bside
CORA_12F1200_0254,batch_15,18:4w1,0,standardsplus,Bside
CORA_12F1200_0254,batch_15,18:5w3,0,standardsplus,Bside
CORA_12F1200_0254,batch_15,20:0,0,standardsplus,Bside
CORA_12F1200_0254,batch_15,20:1w11,0,standardsplus,Bside
CORA_12F1200_0254,batch_15,20:1w9,0.000928322,standardsplus,Bside
CORA_12F1200_0254,batch_15,20:1w7,0,standardsplus,Bside
CORA_12F1200_0254,batch_15,20:1w5,0,standardsplus,Bside
CORA_12F1200_0254,batch_15,20:2w6,0.005743012,standardsplus,Bside
CORA_12F1200_0254,batch_15,20:3n7,0,standardsplus,Bside
CORA_12F1200_0254,batch_15,20:3w6,0.019668973,standardsplus,Bside
CORA_12F1200_0254,batch_15,20:4w6,0.252783563,standardsplus,Bside
CORA_12F1200_0254,batch_15,20:3w3,0,standardsplus,Bside
CORA_12F1200_0254,batch_15,20:4,0,standardsplus,Bside
CORA_12F1200_0254,batch_15,20:4w3,0,standardsplus,Bside
CORA_12F1200_0254,batch_15,20:5w3,0.408418064,standardsplus,Bside
CORA_12F1200_0254,batch_15,21:0,0,standardsplus,Bside
CORA_12F1200_0254,batch_15,22:0,0.000878872,standardsplus,Bside
CORA_12F1200_0254,batch_15,22:1w9c,0,standardsplus,Bside
CORA_12F1200_0254,batch_15,22:1w7c,0,standardsplus,Bside
CORA_12F1200_0254,batch_15,22:2w6,0,standardsplus,Bside
CORA_12F1200_0254,batch_15,21:5w3,0,standardsplus,Bside
CORA_12F1200_0254,batch_15,23:0,0,standardsplus,Bside
CORA_12F1200_0254,batch_15,22:4w6,0,standardsplus,Bside
CORA_12F1200_0254,batch_15,22:5w6,0,standardsplus,Bside
CORA_12F1200_0254,batch_15,22:3w6,0,standardsplus,Bside
CORA_12F1200_0254,batch_15,22:6w4,0,standardsplus,Bside
CORA_12F1200_0254,batch_15,22:5w3,0,standardsplus,Bside
CORA_12F1200_0254,batch_15,22:6w3,0,standardsplus,Bside
CORA_12F1200_0254,batch_15,24:0,0,standardsplus,Bside
CORA_12F1200_0254,batch_15,24:1,0,standardsplus,Bside
CORA_12F1200_0254,batch_15,24:1w9,0,standardsplus,Bside
CORA_12F1200_0254,batch_15,24:1w7,0,standardsplus,Bside
CORA_12F1200_0254,batch_15,26:0,0,standardsplus,Bside
CORA_12F1200_0254,batch_15,26:4w2,0,standardsplus,Bside
CORA_12F1200_0254,batch_15,27:0,0,standardsplus,Bside
CORA_12F1200_0254,batch_15,28:0,0,standardsplus,Bside
CORA_12F1200_0254,batch_15,29:0,0,standardsplus,Bside
MYSM_14F1291_0232,batch_15,8:0,9.88584E-05,standardsplus,Bside
MYSM_14F1291_0232,batch_15,9:0,0.004263894,standardsplus,Bside
MYSM_14F1291_0232,batch_15,10:0,0.000154778,standardsplus,Bside
MYSM_14F1291_0232,batch_15,11:0,0.000779883,standardsplus,Bside
MYSM_14F1291_0232,batch_15,11:1,0.000408415,standardsplus,Bside
MYSM_14F1291_0232,batch_15,12:0,0.000478315,standardsplus,Bside
MYSM_14F1291_0232,batch_15,13:0,0,standardsplus,Bside
MYSM_14F1291_0232,batch_15,13:1,0,standardsplus,Bside
MYSM_14F1291_0232,batch_15,i-14:0,0,standardsplus,Bside
MYSM_14F1291_0232,batch_15,14:0,0.012901525,standardsplus,Bside
MYSM_14F1291_0232,batch_15,14:1,0,standardsplus,Bside
MYSM_14F1291_0232,batch_15,14:1w5,0,standardsplus,Bside
MYSM_14F1291_0232,batch_15,i-15:0,0,standardsplus,Bside
MYSM_14F1291_0232,batch_15,a-15:0,0,standardsplus,Bside
MYSM_14F1291_0232,batch_15,15:0,0.001824387,standardsplus,Bside
MYSM_14F1291_0232,batch_15,15:1w7,0,standardsplus,Bside
MYSM_14F1291_0232,batch_15,15:1w5,0,standardsplus,Bside
MYSM_14F1291_0232,batch_15,i-16:0,0,standardsplus,Bside
MYSM_14F1291_0232,batch_15,16:0,0.250417402,standardsplus,Bside
MYSM_14F1291_0232,batch_15,16:1w13,0,standardsplus,Bside
MYSM_14F1291_0232,batch_15,16:1w9,0,standardsplus,Bside
MYSM_14F1291_0232,batch_15,16:1w7t,0,standardsplus,Bside
MYSM_14F1291_0232,batch_15,16:1w8c,0,standardsplus,Bside
MYSM_14F1291_0232,batch_15,16:1w7c,0.003848489,standardsplus,Bside
MYSM_14F1291_0232,batch_15,16:1w6c,0,standardsplus,Bside
MYSM_14F1291_0232,batch_15,16:1w5t,0,standardsplus,Bside
MYSM_14F1291_0232,batch_15,16:1w5c,0,standardsplus,Bside
MYSM_14F1291_0232,batch_15,16:2w6,9.9857E-05,standardsplus,Bside
MYSM_14F1291_0232,batch_15,14:4w3,0,standardsplus,Bside
MYSM_14F1291_0232,batch_15,i-17:0,0,standardsplus,Bside
MYSM_14F1291_0232,batch_15,a-17:0,0,standardsplus,Bside
MYSM_14F1291_0232,batch_15,16:2w5,0,standardsplus,Bside
MYSM_14F1291_0232,batch_15,16:2w4,0,standardsplus,Bside
MYSM_14F1291_0232,batch_15,17:0,0.000652066,standardsplus,Bside
MYSM_14F1291_0232,batch_15,16:3w4,0.000399428,standardsplus,Bside
MYSM_14F1291_0232,batch_15,16:3w3,0,standardsplus,Bside
MYSM_14F1291_0232,batch_15,17:1w9c,0,standardsplus,Bside
MYSM_14F1291_0232,batch_15,17:1w7c,0,standardsplus,Bside
MYSM_14F1291_0232,batch_15,16:4w3,0,standardsplus,Bside
MYSM_14F1291_0232,batch_15,16:4w1,0,standardsplus,Bside
MYSM_14F1291_0232,batch_15,17:2,0,standardsplus,Bside
MYSM_14F1291_0232,batch_15,18:0,0.01350566,standardsplus,Bside
MYSM_14F1291_0232,batch_15,18:1w9t,0,standardsplus,Bside
MYSM_14F1291_0232,batch_15,18:1w9c,0.009356601,standardsplus,Bside
MYSM_14F1291_0232,batch_15,18:1w8c,0,standardsplus,Bside
MYSM_14F1291_0232,batch_15,18:1w7c,0.046623236,standardsplus,Bside
MYSM_14F1291_0232,batch_15,18:1w5c,0,standardsplus,Bside
MYSM_14F1291_0232,batch_15,18:1w6c,0,standardsplus,Bside
MYSM_14F1291_0232,batch_15,"18:2w7,12c",0,standardsplus,Bside
MYSM_14F1291_0232,batch_15,18:2w6t,0,standardsplus,Bside
MYSM_14F1291_0232,batch_15,18:2w6c,0.012599957,standardsplus,Bside
MYSM_14F1291_0232,batch_15,18:2w3,0,standardsplus,Bside
MYSM_14F1291_0232,batch_15,18:2,0,standardsplus,Bside
MYSM_14F1291_0232,batch_15,18:3w6,0.003088577,standardsplus,Bside
MYSM_14F1291_0232,batch_15,18:3w4,0,standardsplus,Bside
MYSM_14F1291_0232,batch_15,19:0,0.253671742,standardsplus,Bside
MYSM_14F1291_0232,batch_15,18:3w3,0.000496289,standardsplus,Bside
MYSM_14F1291_0232,batch_15,18:3w1,0,standardsplus,Bside
MYSM_14F1291_0232,batch_15,18:4w3c,0,standardsplus,Bside
MYSM_14F1291_0232,batch_15,18:4w1,0,standardsplus,Bside
MYSM_14F1291_0232,batch_15,18:5w3,0,standardsplus,Bside
MYSM_14F1291_0232,batch_15,20:0,0,standardsplus,Bside
MYSM_14F1291_0232,batch_15,20:1w11,0,standardsplus,Bside
MYSM_14F1291_0232,batch_15,20:1w9,0,standardsplus,Bside
MYSM_14F1291_0232,batch_15,20:1w7,0,standardsplus,Bside
MYSM_14F1291_0232,batch_15,20:1w5,0,standardsplus,Bside
MYSM_14F1291_0232,batch_15,20:2w6,0.001977169,standardsplus,Bside
MYSM_14F1291_0232,batch_15,20:3n7,0,standardsplus,Bside
MYSM_14F1291_0232,batch_15,20:3w6,0.003393141,standardsplus,Bside
MYSM_14F1291_0232,batch_15,20:4w6,0.165352216,standardsplus,Bside
MYSM_14F1291_0232,batch_15,20:3w3,0,standardsplus,Bside
MYSM_14F1291_0232,batch_15,20:4,0,standardsplus,Bside
MYSM_14F1291_0232,batch_15,20:4w3,0,standardsplus,Bside
MYSM_14F1291_0232,batch_15,20:5w3,0.46610354,standardsplus,Bside
MYSM_14F1291_0232,batch_15,21:0,0,standardsplus,Bside
MYSM_14F1291_0232,batch_15,22:0,0.000370469,standardsplus,Bside
MYSM_14F1291_0232,batch_15,22:1w9c,0,standardsplus,Bside
MYSM_14F1291_0232,batch_15,22:1w7c,0,standardsplus,Bside
MYSM_14F1291_0232,batch_15,22:2w6,0,standardsplus,Bside
MYSM_14F1291_0232,batch_15,21:5w3,0,standardsplus,Bside
MYSM_14F1291_0232,batch_15,23:0,0,standardsplus,Bside
MYSM_14F1291_0232,batch_15,22:4w6,0,standardsplus,Bside
MYSM_14F1291_0232,batch_15,22:5w6,0,standardsplus,Bside
MYSM_14F1291_0232,batch_15,22:3w6,0,standardsplus,Bside
MYSM_14F1291_0232,batch_15,22:6w4,0,standardsplus,Bside
MYSM_14F1291_0232,batch_15,22:5w3,0.000805846,standardsplus,Bside
MYSM_14F1291_0232,batch_15,22:6w3,0,standardsplus,Bside
MYSM_14F1291_0232,batch_15,24:0,0,standardsplus,Bside
MYSM_14F1291_0232,batch_15,24:1,0,standardsplus,Bside
MYSM_14F1291_0232,batch_15,24:1w9,0,standardsplus,Bside
MYSM_14F1291_0232,batch_15,24:1w7,0,standardsplus,Bside
MYSM_14F1291_0232,batch_15,26:0,0,standardsplus,Bside
MYSM_14F1291_0232,batch_15,26:4w2,0,standardsplus,Bside
MYSM_14F1291_0232,batch_15,27:0,0,standardsplus,Bside
MYSM_14F1291_0232,batch_15,28:0,0,standardsplus,Bside
MYSM_14F1291_0232,batch_15,29:0,0,standardsplus,Bside
PAOR_14F1318_0245,batch_15,8:0,0,standardsplus,Bside
PAOR_14F1318_0245,batch_15,9:0,0.013815439,standardsplus,Bside
PAOR_14F1318_0245,batch_15,10:0,0.000327963,standardsplus,Bside
PAOR_14F1318_0245,batch_15,11:0,0.000193264,standardsplus,Bside
PAOR_14F1318_0245,batch_15,11:1,0,standardsplus,Bside
PAOR_14F1318_0245,batch_15,12:0,0.001961921,standardsplus,Bside
PAOR_14F1318_0245,batch_15,13:0,0,standardsplus,Bside
PAOR_14F1318_0245,batch_15,13:1,0,standardsplus,Bside
PAOR_14F1318_0245,batch_15,i-14:0,0,standardsplus,Bside
PAOR_14F1318_0245,batch_15,14:0,0.01168368,standardsplus,Bside
PAOR_14F1318_0245,batch_15,14:1,0,standardsplus,Bside
PAOR_14F1318_0245,batch_15,14:1w5,0,standardsplus,Bside
PAOR_14F1318_0245,batch_15,i-15:0,0,standardsplus,Bside
PAOR_14F1318_0245,batch_15,a-15:0,0,standardsplus,Bside
PAOR_14F1318_0245,batch_15,15:0,0.003191782,standardsplus,Bside
PAOR_14F1318_0245,batch_15,15:1w7,0,standardsplus,Bside
PAOR_14F1318_0245,batch_15,15:1w5,0,standardsplus,Bside
PAOR_14F1318_0245,batch_15,i-16:0,0,standardsplus,Bside
PAOR_14F1318_0245,batch_15,16:0,0.299752271,standardsplus,Bside
PAOR_14F1318_0245,batch_15,16:1w13,0,standardsplus,Bside
PAOR_14F1318_0245,batch_15,16:1w9,0,standardsplus,Bside
PAOR_14F1318_0245,batch_15,16:1w7t,0,standardsplus,Bside
PAOR_14F1318_0245,batch_15,16:1w8c,0,standardsplus,Bside
PAOR_14F1318_0245,batch_15,16:1w7c,0.025018887,standardsplus,Bside
PAOR_14F1318_0245,batch_15,16:1w6c,0,standardsplus,Bside
PAOR_14F1318_0245,batch_15,16:1w5t,0,standardsplus,Bside
PAOR_14F1318_0245,batch_15,16:1w5c,0,standardsplus,Bside
PAOR_14F1318_0245,batch_15,16:2w6,0.000585648,standardsplus,Bside
PAOR_14F1318_0245,batch_15,14:4w3,0,standardsplus,Bside
PAOR_14F1318_0245,batch_15,i-17:0,0,standardsplus,Bside
PAOR_14F1318_0245,batch_15,a-17:0,0,standardsplus,Bside
PAOR_14F1318_0245,batch_15,16:2w5,0,standardsplus,Bside
PAOR_14F1318_0245,batch_15,16:2w4,0,standardsplus,Bside
PAOR_14F1318_0245,batch_15,17:0,0.002219606,standardsplus,Bside
PAOR_14F1318_0245,batch_15,16:3w4,0,standardsplus,Bside
PAOR_14F1318_0245,batch_15,16:3w3,0,standardsplus,Bside
PAOR_14F1318_0245,batch_15,17:1w9c,0,standardsplus,Bside
PAOR_14F1318_0245,batch_15,17:1w7c,0,standardsplus,Bside
PAOR_14F1318_0245,batch_15,16:4w3,0,standardsplus,Bside
PAOR_14F1318_0245,batch_15,16:4w1,0,standardsplus,Bside
PAOR_14F1318_0245,batch_15,17:2,0,standardsplus,Bside
PAOR_14F1318_0245,batch_15,18:0,0.038418516,standardsplus,Bside
PAOR_14F1318_0245,batch_15,18:1w9t,0,standardsplus,Bside
PAOR_14F1318_0245,batch_15,18:1w9c,0.038576641,standardsplus,Bside
PAOR_14F1318_0245,batch_15,18:1w8c,0,standardsplus,Bside
PAOR_14F1318_0245,batch_15,18:1w7c,0.002582708,standardsplus,Bside
PAOR_14F1318_0245,batch_15,18:1w5c,0,standardsplus,Bside
PAOR_14F1318_0245,batch_15,18:1w6c,0,standardsplus,Bside
PAOR_14F1318_0245,batch_15,"18:2w7,12c",0,standardsplus,Bside
PAOR_14F1318_0245,batch_15,18:2w6t,0,standardsplus,Bside
PAOR_14F1318_0245,batch_15,18:2w6c,0.005745208,standardsplus,Bside
PAOR_14F1318_0245,batch_15,18:2w3,0,standardsplus,Bside
PAOR_14F1318_0245,batch_15,18:2,0,standardsplus,Bside
PAOR_14F1318_0245,batch_15,18:3w6,0,standardsplus,Bside
PAOR_14F1318_0245,batch_15,18:3w4,0,standardsplus,Bside
PAOR_14F1318_0245,batch_15,19:0,1.57842121,standardsplus,Bside
PAOR_14F1318_0245,batch_15,18:3w3,0,standardsplus,Bside
PAOR_14F1318_0245,batch_15,18:3w1,0,standardsplus,Bside
PAOR_14F1318_0245,batch_15,18:4w3c,0,standardsplus,Bside
PAOR_14F1318_0245,batch_15,18:4w1,0,standardsplus,Bside
PAOR_14F1318_0245,batch_15,18:5w3,0,standardsplus,Bside
PAOR_14F1318_0245,batch_15,20:0,0,standardsplus,Bside
PAOR_14F1318_0245,batch_15,20:1w11,0,standardsplus,Bside
PAOR_14F1318_0245,batch_15,20:1w9,0,standardsplus,Bside
PAOR_14F1318_0245,batch_15,20:1w7,0,standardsplus,Bside
PAOR_14F1318_0245,batch_15,20:1w5,0,standardsplus,Bside
PAOR_14F1318_0245,batch_15,20:2w6,0,standardsplus,Bside
PAOR_14F1318_0245,batch_15,20:3n7,0,standardsplus,Bside
PAOR_14F1318_0245,batch_15,20:3w6,0,standardsplus,Bside
PAOR_14F1318_0245,batch_15,20:4w6,0.125580524,standardsplus,Bside
PAOR_14F1318_0245,batch_15,20:3w3,0,standardsplus,Bside
PAOR_14F1318_0245,batch_15,20:4,0,standardsplus,Bside
PAOR_14F1318_0245,batch_15,20:4w3,0,standardsplus,Bside
PAOR_14F1318_0245,batch_15,20:5w3,0.430345942,standardsplus,Bside
PAOR_14F1318_0245,batch_15,21:0,0,standardsplus,Bside
PAOR_14F1318_0245,batch_15,22:0,0,standardsplus,Bside
PAOR_14F1318_0245,batch_15,22:1w9c,0,standardsplus,Bside
PAOR_14F1318_0245,batch_15,22:1w7c,0,standardsplus,Bside
PAOR_14F1318_0245,batch_15,22:2w6,0,standardsplus,Bside
PAOR_14F1318_0245,batch_15,21:5w3,0,standardsplus,Bside
PAOR_14F1318_0245,batch_15,23:0,0,standardsplus,Bside
PAOR_14F1318_0245,batch_15,22:4w6,0,standardsplus,Bside
PAOR_14F1318_0245,batch_15,22:5w6,0,standardsplus,Bside
PAOR_14F1318_0245,batch_15,22:3w6,0,standardsplus,Bside
PAOR_14F1318_0245,batch_15,22:6w4,0,standardsplus,Bside
PAOR_14F1318_0245,batch_15,22:5w3,0,standardsplus,Bside
PAOR_14F1318_0245,batch_15,22:6w3,0,standardsplus,Bside
PAOR_14F1318_0245,batch_15,24:0,0,standardsplus,Bside
PAOR_14F1318_0245,batch_15,24:1,0,standardsplus,Bside
PAOR_14F1318_0245,batch_15,24:1w9,0,standardsplus,Bside
PAOR_14F1318_0245,batch_15,24:1w7,0,standardsplus,Bside
PAOR_14F1318_0245,batch_15,26:0,0,standardsplus,Bside
PAOR_14F1318_0245,batch_15,26:4w2,0,standardsplus,Bside
