sample,batch,FA,proportion
DEME_03F0184_0037,batch_3,11:1,0
DEME_03F0184_0037,batch_3,12:0,0.000145987460008975
DEME_03F0184_0037,batch_3,13:0,0
DEME_03F0184_0037,batch_3,13:1,0
DEME_03F0184_0037,batch_3,i-14:0,0
DEME_03F0184_0037,batch_3,14:0,0.0487473695299287
DEME_03F0184_0037,batch_3,14:1,0
DEME_03F0184_0037,batch_3,14:1w5,0
DEME_03F0184_0037,batch_3,i-15:0,0
DEME_03F0184_0037,batch_3,a-15:0,0
DEME_03F0184_0037,batch_3,15:0,0.001283611331613
DEME_03F0184_0037,batch_3,15:1w7,0
DEME_03F0184_0037,batch_3,15:1w5,0
DEME_03F0184_0037,batch_3,i-16:0,0
DEME_03F0184_0037,batch_3,16:0,0.112503245317825
DEME_03F0184_0037,batch_3,16:1w13,0
DEME_03F0184_0037,batch_3,16:1w9,0
DEME_03F0184_0037,batch_3,16:1w7t,0
DEME_03F0184_0037,batch_3,16:1w8c,0
DEME_03F0184_0037,batch_3,16:1w7c,0.00585069630212105
DEME_03F0184_0037,batch_3,16:1w6c,0
DEME_03F0184_0037,batch_3,16:1w5t,0
DEME_03F0184_0037,batch_3,16:1w5c,0.00996198519720335
DEME_03F0184_0037,batch_3,16:2w6,0
DEME_03F0184_0037,batch_3,i-17:0,0
DEME_03F0184_0037,batch_3,a-17:0,0
DEME_03F0184_0037,batch_3,16:2w5,0
DEME_03F0184_0037,batch_3,16:2w4,0
DEME_03F0184_0037,batch_3,17:0,0.000889611084429691
DEME_03F0184_0037,batch_3,16:3w4,0
DEME_03F0184_0037,batch_3,16:3w3,0
DEME_03F0184_0037,batch_3,17:1w9c,0
DEME_03F0184_0037,batch_3,17:1w7c,0
DEME_03F0184_0037,batch_3,16:4w3,0
DEME_03F0184_0037,batch_3,16:4w1,0
DEME_03F0184_0037,batch_3,17:2,0
DEME_03F0184_0037,batch_3,18:0,0.0220457654097644
DEME_03F0184_0037,batch_3,18:1w9t,0
DEME_03F0184_0037,batch_3,18:1w9c,0.109537460299291
DEME_03F0184_0037,batch_3,18:1w8c,0
DEME_03F0184_0037,batch_3,18:1w7c,0
DEME_03F0184_0037,batch_3,18:1w5c,0
DEME_03F0184_0037,batch_3,18:1w6c,0
DEME_03F0184_0037,batch_3,"18:2w7,12c",0
DEME_03F0184_0037,batch_3,18:2w6t,0
DEME_03F0184_0037,batch_3,18:2w6c,0.0501699177908116
DEME_03F0184_0037,batch_3,18:2w3,0
DEME_03F0184_0037,batch_3,18:2,0
DEME_03F0184_0037,batch_3,18:3w6,0.00771369536564467
DEME_03F0184_0037,batch_3,18:3w4,0
DEME_03F0184_0037,batch_3,19:0,0.140264502734362
DEME_03F0184_0037,batch_3,18:3w3,0.0722210747829059
DEME_03F0184_0037,batch_3,18:4w3c,0
DEME_03F0184_0037,batch_3,18:4w1,0.114776419375522
DEME_03F0184_0037,batch_3,18:5w3,0
DEME_03F0184_0037,batch_3,20:0,0.00913665836362988
DEME_03F0184_0037,batch_3,20:1w11,0
DEME_03F0184_0037,batch_3,20:1w9,0
DEME_03F0184_0037,batch_3,20:1w7,0
DEME_03F0184_0037,batch_3,20:1w5,0
DEME_03F0184_0037,batch_3,20:2w6,0.00183604115187424
DEME_03F0184_0037,batch_3,20:3n7,0
DEME_03F0184_0037,batch_3,20:3w6,0.00733130775732571
DEME_03F0184_0037,batch_3,20:4w6,0.241538741007463
DEME_03F0184_0037,batch_3,20:3w3,0.00117287652529938
DEME_03F0184_0037,batch_3,20:4w3,0.0105733076859909
DEME_03F0184_0037,batch_3,20:5w3,0.1723390260148
DEME_03F0184_0037,batch_3,21:0,0
DEME_03F0184_0037,batch_3,22:0,0
DEME_03F0184_0037,batch_3,22:1w9c,0
DEME_03F0184_0037,batch_3,22:1w7c,0
DEME_03F0184_0037,batch_3,22:2w6,0
DEME_03F0184_0037,batch_3,21:5w3,0
DEME_03F0184_0037,batch_3,23:0,0
DEME_03F0184_0037,batch_3,22:4w6,0
DEME_03F0184_0037,batch_3,22:5w6,0
DEME_03F0184_0037,batch_3,22:3w6,0
DEME_03F0184_0037,batch_3,22:6w4,0
DEME_03F0184_0037,batch_3,22:5w3,0
DEME_03F0184_0037,batch_3,22:6w3,0
DEME_03F0184_0037,batch_3,24:0,0
DEME_03F0184_0037,batch_3,24:1,0
DEME_03F0184_0037,batch_3,24:1w9,0
DEME_03F0184_0037,batch_3,24:1w7,0
DEME_03F0184_0037,batch_3,26:0,0
DEME_03F0184_0037,batch_3,26:4w2,0
DEME_03F0184_0037,batch_3,27:0,0
DEME_03F0184_0037,batch_3,28:0,0
DEME_03F0184_0037,batch_3,29:0,0
DEME_04F0246_0038,batch_3,8:0,3.78643855477951E-05
DEME_04F0246_0038,batch_3,9:0,0.00011832620483686
DEME_04F0246_0038,batch_3,10:0,5.91631024184299E-05
DEME_04F0246_0038,batch_3,11:0,6.11352058323775E-05
DEME_04F0246_0038,batch_3,11:1,0
DEME_04F0246_0038,batch_3,12:0,0.000215748113485874
DEME_04F0246_0038,batch_3,13:0,8.28283433858018E-06
DEME_04F0246_0038,batch_3,13:1,0
DEME_04F0246_0038,batch_3,i-14:0,0
DEME_04F0246_0038,batch_3,14:0,0.0496749184732449
DEME_04F0246_0038,batch_3,14:1,0
DEME_04F0246_0038,batch_3,14:1w5,0
DEME_04F0246_0038,batch_3,i-15:0,0
DEME_04F0246_0038,batch_3,a-15:0,0
DEME_04F0246_0038,batch_3,15:0,0.00212474421818721
DEME_04F0246_0038,batch_3,15:1w7,0
DEME_04F0246_0038,batch_3,15:1w5,0
DEME_04F0246_0038,batch_3,i-16:0,0
DEME_04F0246_0038,batch_3,16:0,0.124089085433098
DEME_04F0246_0038,batch_3,16:1w13,0
DEME_04F0246_0038,batch_3,16:1w9,0
DEME_04F0246_0038,batch_3,16:1w7t,0
DEME_04F0246_0038,batch_3,16:1w8c,0
DEME_04F0246_0038,batch_3,16:1w7c,0.0295941726710642
DEME_04F0246_0038,batch_3,16:1w6c,0
DEME_04F0246_0038,batch_3,16:1w5t,0
DEME_04F0246_0038,batch_3,16:1w5c,0.010353937343908
DEME_04F0246_0038,batch_3,16:2w6,0
DEME_04F0246_0038,batch_3,i-17:0,0
DEME_04F0246_0038,batch_3,a-17:0,0
DEME_04F0246_0038,batch_3,16:2w5,0
DEME_04F0246_0038,batch_3,16:2w4,0
DEME_04F0246_0038,batch_3,17:0,0.00073362246998853
DEME_04F0246_0038,batch_3,16:3w4,0
DEME_04F0246_0038,batch_3,16:3w3,0
DEME_04F0246_0038,batch_3,17:1w9c,0
DEME_04F0246_0038,batch_3,17:1w7c,0
DEME_04F0246_0038,batch_3,16:4w3,0
DEME_04F0246_0038,batch_3,16:4w1,0
DEME_04F0246_0038,batch_3,17:2,0
DEME_04F0246_0038,batch_3,18:0,0.0153733349530876
DEME_04F0246_0038,batch_3,18:1w9t,0
DEME_04F0246_0038,batch_3,18:1w9c,0.0772492628277439
DEME_04F0246_0038,batch_3,18:1w8c,0
DEME_04F0246_0038,batch_3,18:1w7c,0.00108584013971958
DEME_04F0246_0038,batch_3,18:1w5c,0.000393631841423953
DEME_04F0246_0038,batch_3,18:1w6c,0
DEME_04F0246_0038,batch_3,"18:2w7,12c",0
DEME_04F0246_0038,batch_3,18:2w6t,0
DEME_04F0246_0038,batch_3,18:2w6c,0.0495258274551504
DEME_04F0246_0038,batch_3,18:2w3,0
DEME_04F0246_0038,batch_3,18:2,0
DEME_04F0246_0038,batch_3,18:3w6,0.00612653646576981
DEME_04F0246_0038,batch_3,18:3w4,0
DEME_04F0246_0038,batch_3,19:0,0.131858778463369
DEME_04F0246_0038,batch_3,18:3w3,0.0715952423399559
DEME_04F0246_0038,batch_3,18:4w3c,0
DEME_04F0246_0038,batch_3,18:4w1,0.11682464529748
DEME_04F0246_0038,batch_3,18:5w3,0
DEME_04F0246_0038,batch_3,20:0,0.00520635301282183
DEME_04F0246_0038,batch_3,20:1w11,0
DEME_04F0246_0038,batch_3,20:1w9,0
DEME_04F0246_0038,batch_3,20:1w7,0
DEME_04F0246_0038,batch_3,20:1w5,0
DEME_04F0246_0038,batch_3,20:2w6,0.00161239175124361
DEME_04F0246_0038,batch_3,20:3n7,0
DEME_04F0246_0038,batch_3,20:3w6,0.00297827057574376
DEME_04F0246_0038,batch_3,20:4w6,0.148715135183745
DEME_04F0246_0038,batch_3,20:3w3,0.00157176642091629
DEME_04F0246_0038,batch_3,20:4w3,0.0105685021953455
DEME_04F0246_0038,batch_3,20:5w3,0.267333211325869
DEME_04F0246_0038,batch_3,21:0,0
DEME_04F0246_0038,batch_3,22:0,0
DEME_04F0246_0038,batch_3,22:1w9c,0
DEME_04F0246_0038,batch_3,22:1w7c,0
DEME_04F0246_0038,batch_3,22:2w6,0
DEME_04F0246_0038,batch_3,21:5w3,0
DEME_04F0246_0038,batch_3,23:0,0
DEME_04F0246_0038,batch_3,22:4w6,0
DEME_04F0246_0038,batch_3,22:5w6,0
DEME_04F0246_0038,batch_3,22:3w6,0
DEME_04F0246_0038,batch_3,22:6w4,0
DEME_04F0246_0038,batch_3,22:5w3,0.000246512926743458
DEME_04F0246_0038,batch_3,22:6w3,0.0065225348312905
DEME_04F0246_0038,batch_3,24:0,0
DEME_04F0246_0038,batch_3,24:1,0
DEME_04F0246_0038,batch_3,24:1w9,0
DEME_04F0246_0038,batch_3,24:1w7,0
DEME_04F0246_0038,batch_3,26:0,0
DEME_04F0246_0038,batch_3,26:4w2,0
DEME_04F0246_0038,batch_3,27:0,0
DEME_04F0246_0038,batch_3,28:0,0
DEME_04F0246_0038,batch_3,29:0,0
DEME_09F0781_0065,batch_3,8:0,2.06133172691619E-05
DEME_09F0781_0065,batch_3,9:0,8.88505054705256E-05
DEME_09F0781_0065,batch_3,10:0,2.55889455755114E-05
DEME_09F0781_0065,batch_3,11:0,3.66064082538566E-05
DEME_09F0781_0065,batch_3,11:1,0
DEME_09F0781_0065,batch_3,12:0,0.000159220105803182
DEME_09F0781_0065,batch_3,13:0,0
DEME_09F0781_0065,batch_3,13:1,0
DEME_09F0781_0065,batch_3,i-14:0,0
DEME_09F0781_0065,batch_3,14:0,0.0610356770319666
DEME_09F0781_0065,batch_3,14:1,0
DEME_09F0781_0065,batch_3,14:1w5,0
DEME_09F0781_0065,batch_3,i-15:0,0
DEME_09F0781_0065,batch_3,a-15:0,0
DEME_09F0781_0065,batch_3,15:0,0.00139246512173408
DEME_09F0781_0065,batch_3,15:1w7,0
DEME_09F0781_0065,batch_3,15:1w5,0
DEME_09F0781_0065,batch_3,i-16:0,0
DEME_09F0781_0065,batch_3,16:0,0.0997663231706125
DEME_09F0781_0065,batch_3,16:1w13,0
DEME_09F0781_0065,batch_3,16:1w9,0
DEME_09F0781_0065,batch_3,16:1w7t,0
DEME_09F0781_0065,batch_3,16:1w8c,0
DEME_09F0781_0065,batch_3,16:1w7c,0.021454198452935
DEME_09F0781_0065,batch_3,16:1w6c,0
DEME_09F0781_0065,batch_3,16:1w5t,0
DEME_09F0781_0065,batch_3,16:1w5c,0.00972344391667244
DEME_09F0781_0065,batch_3,16:2w6,0
DEME_09F0781_0065,batch_3,i-17:0,0
DEME_09F0781_0065,batch_3,a-17:0,0
DEME_09F0781_0065,batch_3,16:2w5,0
DEME_09F0781_0065,batch_3,16:2w4,0
DEME_09F0781_0065,batch_3,17:0,0.00117673609445164
DEME_09F0781_0065,batch_3,16:3w4,0
DEME_09F0781_0065,batch_3,16:3w3,0
DEME_09F0781_0065,batch_3,17:1w9c,0.00076233733693711
DEME_09F0781_0065,batch_3,17:1w7c,0
DEME_09F0781_0065,batch_3,16:4w3,0
DEME_09F0781_0065,batch_3,16:4w1,0
DEME_09F0781_0065,batch_3,17:2,0
DEME_09F0781_0065,batch_3,18:0,0.0332549671875083
DEME_09F0781_0065,batch_3,18:1w9t,0
DEME_09F0781_0065,batch_3,18:1w9c,0.133673097666253
DEME_09F0781_0065,batch_3,18:1w8c,0
DEME_09F0781_0065,batch_3,18:1w7c,0
DEME_09F0781_0065,batch_3,18:1w5c,0
DEME_09F0781_0065,batch_3,18:1w6c,0
DEME_09F0781_0065,batch_3,"18:2w7,12c",0
DEME_09F0781_0065,batch_3,18:2w6t,0
DEME_09F0781_0065,batch_3,18:2w6c,0.0710501952045605
DEME_09F0781_0065,batch_3,18:2w3,0
DEME_09F0781_0065,batch_3,18:2,0
DEME_09F0781_0065,batch_3,18:3w6,0.00414327677110155
DEME_09F0781_0065,batch_3,18:3w4,0
DEME_09F0781_0065,batch_3,19:0,0.110402084077456
DEME_09F0781_0065,batch_3,18:3w3,0.072556033571275
DEME_09F0781_0065,batch_3,18:4w3c,0
DEME_09F0781_0065,batch_3,18:4w1,0.0868911741238896
DEME_09F0781_0065,batch_3,18:5w3,0
DEME_09F0781_0065,batch_3,20:0,0.0148881460986632
DEME_09F0781_0065,batch_3,20:1w11,0
DEME_09F0781_0065,batch_3,20:1w9,0
DEME_09F0781_0065,batch_3,20:1w7,0
DEME_09F0781_0065,batch_3,20:1w5,0
DEME_09F0781_0065,batch_3,20:2w6,0.00305894520233926
DEME_09F0781_0065,batch_3,20:3n7,0
DEME_09F0781_0065,batch_3,20:3w6,0.0084930421169166
DEME_09F0781_0065,batch_3,20:4w6,0.182912981591952
DEME_09F0781_0065,batch_3,20:3w3,0.0017890937781545
DEME_09F0781_0065,batch_3,20:4w3,0.0083540799263607
DEME_09F0781_0065,batch_3,20:5w3,0.182588854947996
DEME_09F0781_0065,batch_3,21:0,0
DEME_09F0781_0065,batch_3,22:0,0
DEME_09F0781_0065,batch_3,22:1w9c,0
DEME_09F0781_0065,batch_3,22:1w7c,0
DEME_09F0781_0065,batch_3,22:2w6,0
DEME_09F0781_0065,batch_3,21:5w3,0
DEME_09F0781_0065,batch_3,23:0,0
DEME_09F0781_0065,batch_3,22:4w6,0
DEME_09F0781_0065,batch_3,22:5w6,0
DEME_09F0781_0065,batch_3,22:3w6,0
DEME_09F0781_0065,batch_3,22:6w4,0
DEME_09F0781_0065,batch_3,22:5w3,0
DEME_09F0781_0065,batch_3,22:6w3,0.000704051405348445
DEME_09F0781_0065,batch_3,24:0,0
DEME_09F0781_0065,batch_3,24:1,0
DEME_09F0781_0065,batch_3,24:1w9,0
DEME_09F0781_0065,batch_3,24:1w7,0
DEME_09F0781_0065,batch_3,26:0,0
DEME_09F0781_0065,batch_3,26:4w2,0
DEME_09F0781_0065,batch_3,27:0,0
DEME_09F0781_0065,batch_3,28:0,0
DEME_09F0781_0065,batch_3,29:0,0
DEME_11F1004_0066,batch_3,8:0,3.90000156000062E-05
DEME_11F1004_0066,batch_3,9:0,0.00012300004920002
DEME_11F1004_0066,batch_3,10:0,3.30000132000053E-05
DEME_11F1004_0066,batch_3,11:0,4.14000165600066E-05
DEME_11F1004_0066,batch_3,11:1,0
DEME_11F1004_0066,batch_3,12:0,0.000131400052560021
DEME_11F1004_0066,batch_3,13:0,0
DEME_11F1004_0066,batch_3,13:1,0
DEME_11F1004_0066,batch_3,i-14:0,0
DEME_11F1004_0066,batch_3,14:0,0.0460752184300874
DEME_11F1004_0066,batch_3,14:1,0
DEME_11F1004_0066,batch_3,14:1w5,0
DEME_11F1004_0066,batch_3,i-15:0,0
DEME_11F1004_0066,batch_3,a-15:0,0
DEME_11F1004_0066,batch_3,15:0,0.00118980047592019
DEME_11F1004_0066,batch_3,15:1w7,0
DEME_11F1004_0066,batch_3,15:1w5,0
DEME_11F1004_0066,batch_3,i-16:0,0
DEME_11F1004_0066,batch_3,16:0,0.120606048242419
DEME_11F1004_0066,batch_3,16:1w13,0
DEME_11F1004_0066,batch_3,16:1w9,0
DEME_11F1004_0066,batch_3,16:1w7t,0
DEME_11F1004_0066,batch_3,16:1w8c,0
DEME_11F1004_0066,batch_3,16:1w7c,0.0100320040128016
DEME_11F1004_0066,batch_3,16:1w6c,0
DEME_11F1004_0066,batch_3,16:1w5t,0
DEME_11F1004_0066,batch_3,16:1w5c,0.0107424042969617
DEME_11F1004_0066,batch_3,16:2w6,0
DEME_11F1004_0066,batch_3,i-17:0,0
DEME_11F1004_0066,batch_3,a-17:0,0
DEME_11F1004_0066,batch_3,16:2w5,0
DEME_11F1004_0066,batch_3,16:2w4,0
DEME_11F1004_0066,batch_3,17:0,0.000948600379440152
DEME_11F1004_0066,batch_3,16:3w4,0
DEME_11F1004_0066,batch_3,16:3w3,0
DEME_11F1004_0066,batch_3,17:1w9c,0
DEME_11F1004_0066,batch_3,17:1w7c,0
DEME_11F1004_0066,batch_3,16:4w3,0
DEME_11F1004_0066,batch_3,16:4w1,0
DEME_11F1004_0066,batch_3,17:2,0
DEME_11F1004_0066,batch_3,18:0,0.0105564042225617
DEME_11F1004_0066,batch_3,18:1w9t,0
DEME_11F1004_0066,batch_3,18:1w9c,0.104511041804417
DEME_11F1004_0066,batch_3,18:1w8c,0
DEME_11F1004_0066,batch_3,18:1w7c,0
DEME_11F1004_0066,batch_3,18:1w5c,0
DEME_11F1004_0066,batch_3,18:1w6c,0
DEME_11F1004_0066,batch_3,"18:2w7,12c",0
DEME_11F1004_0066,batch_3,18:2w6t,0
DEME_11F1004_0066,batch_3,18:2w6c,0.0495402198160879
DEME_11F1004_0066,batch_3,18:2w3,0
DEME_11F1004_0066,batch_3,18:2,0
DEME_11F1004_0066,batch_3,18:3w6,0.00833220333288133
DEME_11F1004_0066,batch_3,18:3w4,0
DEME_11F1004_0066,batch_3,19:0,0.169217467686987
DEME_11F1004_0066,batch_3,18:3w3,0.0774600309840124
DEME_11F1004_0066,batch_3,18:4w3c,0
DEME_11F1004_0066,batch_3,18:4w1,0.105657642263057
DEME_11F1004_0066,batch_3,18:5w3,0
DEME_11F1004_0066,batch_3,20:0,0.0101298040519216
DEME_11F1004_0066,batch_3,20:1w11,0
DEME_11F1004_0066,batch_3,20:1w9,0
DEME_11F1004_0066,batch_3,20:1w7,0
DEME_11F1004_0066,batch_3,20:1w5,0
DEME_11F1004_0066,batch_3,20:2w6,0.00233760093504037
DEME_11F1004_0066,batch_3,20:3n7,0
DEME_11F1004_0066,batch_3,20:3w6,0.00445920178368071
DEME_11F1004_0066,batch_3,20:4w6,0.244819897927959
DEME_11F1004_0066,batch_3,20:3w3,0.00147240058896024
DEME_11F1004_0066,batch_3,20:4w3,0.012318604927442
DEME_11F1004_0066,batch_3,20:5w3,0.178080671232269
DEME_11F1004_0066,batch_3,21:0,0
DEME_11F1004_0066,batch_3,22:0,0
DEME_11F1004_0066,batch_3,22:1w9c,0
DEME_11F1004_0066,batch_3,22:1w7c,0
DEME_11F1004_0066,batch_3,22:2w6,0
DEME_11F1004_0066,batch_3,21:5w3,0
DEME_11F1004_0066,batch_3,23:0,0
DEME_11F1004_0066,batch_3,22:4w6,0
DEME_11F1004_0066,batch_3,22:5w6,0
DEME_11F1004_0066,batch_3,22:3w6,0
DEME_11F1004_0066,batch_3,22:6w4,0
DEME_11F1004_0066,batch_3,22:5w3,0
DEME_11F1004_0066,batch_3,22:6w3,0.000362400144960058
DEME_11F1004_0066,batch_3,24:0,0
DEME_11F1004_0066,batch_3,24:1,0
DEME_11F1004_0066,batch_3,24:1w9,0
DEME_11F1004_0066,batch_3,24:1w7,0
DEME_11F1004_0066,batch_3,26:0,0
DEME_11F1004_0066,batch_3,26:4w2,0
DEME_11F1004_0066,batch_3,27:0,0
DEME_11F1004_0066,batch_3,28:0,0
DEME_11F1004_0066,batch_3,29:0,0
DEME_13F1241_0083,batch_3,8:0,3.38651509905557E-05
DEME_13F1241_0083,batch_3,9:0,0.000122318903577828
DEME_13F1241_0083,batch_3,10:0,1.81962005322389E-05
DEME_13F1241_0083,batch_3,11:0,4.70068513749504E-05
DEME_13F1241_0083,batch_3,11:1,0
DEME_13F1241_0083,batch_3,12:0,0.000107155403134296
DEME_13F1241_0083,batch_3,13:0,0
DEME_13F1241_0083,batch_3,13:1,0
DEME_13F1241_0083,batch_3,i-14:0,0
DEME_13F1241_0083,batch_3,14:0,0.0467455337173069
DEME_13F1241_0083,batch_3,14:1,0.000223914356549495
DEME_13F1241_0083,batch_3,14:1w5,0
DEME_13F1241_0083,batch_3,i-15:0,0
DEME_13F1241_0083,batch_3,a-15:0,0
DEME_13F1241_0083,batch_3,15:0,0.00127979943743413
DEME_13F1241_0083,batch_3,15:1w7,0
DEME_13F1241_0083,batch_3,15:1w5,0
DEME_13F1241_0083,batch_3,i-16:0,0
DEME_13F1241_0083,batch_3,16:0,0.120765655682395
DEME_13F1241_0083,batch_3,16:1w13,0
DEME_13F1241_0083,batch_3,16:1w9,0
DEME_13F1241_0083,batch_3,16:1w7t,0
DEME_13F1241_0083,batch_3,16:1w8c,0
DEME_13F1241_0083,batch_3,16:1w7c,0.00867251135367096
DEME_13F1241_0083,batch_3,16:1w6c,0
DEME_13F1241_0083,batch_3,16:1w5t,0
DEME_13F1241_0083,batch_3,16:1w5c,0.00891057831063442
DEME_13F1241_0083,batch_3,16:2w6,0
DEME_13F1241_0083,batch_3,i-17:0,0
DEME_13F1241_0083,batch_3,a-17:0,0
DEME_13F1241_0083,batch_3,16:2w5,0
DEME_13F1241_0083,batch_3,16:2w4,0
DEME_13F1241_0083,batch_3,17:0,0.000620692618155259
DEME_13F1241_0083,batch_3,16:3w4,0
DEME_13F1241_0083,batch_3,16:3w3,0
DEME_13F1241_0083,batch_3,17:1w9c,0
DEME_13F1241_0083,batch_3,17:1w7c,0
DEME_13F1241_0083,batch_3,16:4w3,0
DEME_13F1241_0083,batch_3,16:4w1,0
DEME_13F1241_0083,batch_3,17:2,0
DEME_13F1241_0083,batch_3,18:0,0.00903694081433052
DEME_13F1241_0083,batch_3,18:1w9t,0
DEME_13F1241_0083,batch_3,18:1w9c,0.0898882197292304
DEME_13F1241_0083,batch_3,18:1w8c,0
DEME_13F1241_0083,batch_3,18:1w7c,0
DEME_13F1241_0083,batch_3,18:1w5c,0
DEME_13F1241_0083,batch_3,18:1w6c,0
DEME_13F1241_0083,batch_3,"18:2w7,12c",0
DEME_13F1241_0083,batch_3,18:2w6t,0
DEME_13F1241_0083,batch_3,18:2w6c,0.0561423549421639
DEME_13F1241_0083,batch_3,18:2w3,0
DEME_13F1241_0083,batch_3,18:2,0
DEME_13F1241_0083,batch_3,18:3w6,0.00390005231407653
DEME_13F1241_0083,batch_3,18:3w4,0
DEME_13F1241_0083,batch_3,19:0,0.155692757154013
DEME_13F1241_0083,batch_3,18:3w3,0.0898033041267466
DEME_13F1241_0083,batch_3,18:4w3c,0
DEME_13F1241_0083,batch_3,18:4w1,0.130278730410653
DEME_13F1241_0083,batch_3,18:5w3,0
DEME_13F1241_0083,batch_3,20:0,0.0090374462643453
DEME_13F1241_0083,batch_3,20:1w11,0
DEME_13F1241_0083,batch_3,20:1w9,0
DEME_13F1241_0083,batch_3,20:1w7,0
DEME_13F1241_0083,batch_3,20:1w5,0
DEME_13F1241_0083,batch_3,20:2w6,0.00263390002704158
DEME_13F1241_0083,batch_3,20:3n7,0
DEME_13F1241_0083,batch_3,20:3w6,0.0054639146598195
DEME_13F1241_0083,batch_3,20:4w6,0.166400715717221
DEME_13F1241_0083,batch_3,20:3w3,0.00221538741480008
DEME_13F1241_0083,batch_3,20:4w3,0.0197661282781593
DEME_13F1241_0083,batch_3,20:5w3,0.227553091205928
DEME_13F1241_0083,batch_3,21:0,0
DEME_13F1241_0083,batch_3,22:0,0
DEME_13F1241_0083,batch_3,22:1w9c,0
DEME_13F1241_0083,batch_3,22:1w7c,0
DEME_13F1241_0083,batch_3,22:2w6,0
DEME_13F1241_0083,batch_3,21:5w3,0
DEME_13F1241_0083,batch_3,23:0,0
DEME_13F1241_0083,batch_3,22:4w6,0
DEME_13F1241_0083,batch_3,22:5w6,0
DEME_13F1241_0083,batch_3,22:3w6,0
DEME_13F1241_0083,batch_3,22:6w4,0
DEME_13F1241_0083,batch_3,22:5w3,0
DEME_13F1241_0083,batch_3,22:6w3,0.000332586109728144
DEME_13F1241_0083,batch_3,24:0,0
DEME_13F1241_0083,batch_3,24:1,0
DEME_13F1241_0083,batch_3,24:1w9,0
DEME_13F1241_0083,batch_3,24:1w7,0
DEME_13F1241_0083,batch_3,26:0,0
DEME_13F1241_0083,batch_3,26:4w2,0
DEME_13F1241_0083,batch_3,27:0,0
DEME_13F1241_0083,batch_3,28:0,0
DEME_13F1241_0083,batch_3,29:0,0
DEME_14F1300_0084,batch_3,8:0,4.66876465258989E-05
DEME_14F1300_0084,batch_3,9:0,9.2989444733402E-05
DEME_14F1300_0084,batch_3,10:0,3.16395621084604E-05
DEME_14F1300_0084,batch_3,11:0,6.67517590824836E-05
DEME_14F1300_0084,batch_3,11:1,0
DEME_14F1300_0084,batch_3,12:0,0.000166686473547011
DEME_14F1300_0084,batch_3,13:0,0
DEME_14F1300_0084,batch_3,13:1,0
DEME_14F1300_0084,batch_3,i-14:0,0
DEME_14F1300_0084,batch_3,14:0,0.0535978040600504
DEME_14F1300_0084,batch_3,14:1,0
DEME_14F1300_0084,batch_3,14:1w5,0
DEME_14F1300_0084,batch_3,i-15:0,0
DEME_14F1300_0084,batch_3,a-15:0,0
DEME_14F1300_0084,batch_3,15:0,0.00150480844174385
DEME_14F1300_0084,batch_3,15:1w7,0
DEME_14F1300_0084,batch_3,15:1w5,0
DEME_14F1300_0084,batch_3,i-16:0,0
DEME_14F1300_0084,batch_3,16:0,0.140508208537126
DEME_14F1300_0084,batch_3,16:1w13,0
DEME_14F1300_0084,batch_3,16:1w9,0
DEME_14F1300_0084,batch_3,16:1w7t,0
DEME_14F1300_0084,batch_3,16:1w8c,0
DEME_14F1300_0084,batch_3,16:1w7c,0.00887605471637833
DEME_14F1300_0084,batch_3,16:1w6c,0
DEME_14F1300_0084,batch_3,16:1w5t,0
DEME_14F1300_0084,batch_3,16:1w5c,0.0169834995825121
DEME_14F1300_0084,batch_3,16:2w6,0
DEME_14F1300_0084,batch_3,i-17:0,0
DEME_14F1300_0084,batch_3,a-17:0,0
DEME_14F1300_0084,batch_3,16:2w5,0
DEME_14F1300_0084,batch_3,16:2w4,0
DEME_14F1300_0084,batch_3,17:0,0.00113439405608382
DEME_14F1300_0084,batch_3,16:3w4,0
DEME_14F1300_0084,batch_3,16:3w3,0
DEME_14F1300_0084,batch_3,17:1w9c,0
DEME_14F1300_0084,batch_3,17:1w7c,0
DEME_14F1300_0084,batch_3,16:4w3,0
DEME_14F1300_0084,batch_3,16:4w1,0
DEME_14F1300_0084,batch_3,17:2,0
DEME_14F1300_0084,batch_3,18:0,0.0195814163102714
DEME_14F1300_0084,batch_3,18:1w9t,0
DEME_14F1300_0084,batch_3,18:1w9c,0.137996335984369
DEME_14F1300_0084,batch_3,18:1w8c,0
DEME_14F1300_0084,batch_3,18:1w7c,0
DEME_14F1300_0084,batch_3,18:1w5c,0.00368176465413328
DEME_14F1300_0084,batch_3,18:1w6c,0
DEME_14F1300_0084,batch_3,"18:2w7,12c",0
DEME_14F1300_0084,batch_3,18:2w6t,0
DEME_14F1300_0084,batch_3,18:2w6c,0.0585991699630975
DEME_14F1300_0084,batch_3,18:2w3,0
DEME_14F1300_0084,batch_3,18:2,0
DEME_14F1300_0084,batch_3,18:3w6,0.00633833032628877
DEME_14F1300_0084,batch_3,18:3w4,0
DEME_14F1300_0084,batch_3,19:0,0.130510106910852
DEME_14F1300_0084,batch_3,18:3w3,0.0675859631468554
DEME_14F1300_0084,batch_3,18:4w3c,0
DEME_14F1300_0084,batch_3,18:4w1,0.0741457704079034
DEME_14F1300_0084,batch_3,18:5w3,0
DEME_14F1300_0084,batch_3,20:0,0.0135413467341027
DEME_14F1300_0084,batch_3,20:1w11,0
DEME_14F1300_0084,batch_3,20:1w9,0
