ProjID,SiteID,Type,FAvialNum,Date,IceCoverCat,Transect,Depth.m,genusSpecies,Genus,species,Replicate,Tissue,VialAmount,DissectedBy,LinkedTo,Comments,EnteredBy,kingdom,phylum,class,order,family,DESCRIPTION,LAT_DEG,LAT_MIN,LON_DEG,LON_MIN,LAT_DD,LON_DD,DATE,X,LAT_DD.1,LON_DD.1
14F1337,14,FALSE,1337,2019.05.17,0.5,T1,5m,Iridaea cordata,Iridaea,cordata,4,blade,1ml,Galloway,NA,,,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Gigartinaceae,SE Bonaparte,64,46.756,64,2.645,-64.77926667,-64.04408333,5/17/2019,NA,-64.77926667,-64.04408333
14F1338,14,FALSE,1338,2019.05.17,0.5,T1,5m,Iridaea cordata,Iridaea,cordata,5,blade,1ml,Galloway,14S060,,,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Gigartinaceae,SE Bonaparte,64,46.756,64,2.645,-64.77926667,-64.04408333,5/17/2019,NA,-64.77926667,-64.04408333
14F1339,14,FALSE,1339,2019.05.17,0.5,T1,5m,Gigartina skottsbergii,Gigartina,skottsbergii,3,blade,1ml,Galloway,14S062,,,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Gigartinaceae,SE Bonaparte,64,46.756,64,2.645,-64.77926667,-64.04408333,5/17/2019,NA,-64.77926667,-64.04408333
14F1340,14,FALSE,1340,2019.05.17,0.5,T1,5m,Gigartina skottsbergii,Gigartina,skottsbergii,4,blade,1ml,Galloway,NA,,,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Gigartinaceae,SE Bonaparte,64,46.756,64,2.645,-64.77926667,-64.04408333,5/17/2019,NA,-64.77926667,-64.04408333
14F1341,14,FALSE,1341,2019.05.17,0.5,T1,5m,Plocamium cartilagineum,Plocamium,cartilagineum,5,thallus,1ml,Galloway,NA,,,Plantae,Rhodophyta,Florideophyceae,Plocamiales,Plocamiaceae,SE Bonaparte,64,46.756,64,2.645,-64.77926667,-64.04408333,5/17/2019,NA,-64.77926667,-64.04408333
14F1342,14,FALSE,1342,2019.05.17,0.5,Bulk collections,5-35m,Benthic diatoms,Benthic Diatoms,sp.,2,bulk,0.5ml,Galloway,14S066,,,NA,Ochrophyta,NA,NA,NA,SE Bonaparte,64,46.756,64,2.645,-64.77926667,-64.04408333,5/17/2019,NA,-64.77926667,-64.04408333
14F1343,14,FALSE,1343,2019.05.17,0.5,T2,35m,Lambia antarctica,Lambia,antarctica,4,thallus,0.5ml,Galloway,NA,,,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Bryopsidaceae,SE Bonaparte,64,46.756,64,2.645,-64.77926667,-64.04408333,5/17/2019,NA,-64.77926667,-64.04408333
14F1344,14,FALSE,1344,2019.05.17,0.5,nd,nd,Himantothallus grandifolius,Himantothallus,grandifolius,6,blade,1ml,Galloway,NA,,,Chromista,Ochrophyta,Phaeophyceae,Desmarestiales,Desmarestiaceae,SE Bonaparte,64,46.756,64,2.645,-64.77926667,-64.04408333,5/17/2019,NA,-64.77926667,-64.04408333
14F1345,14,FALSE,1345,2019.05.17,0.5,T2,30m,Cystoclonium obtusangulum,Cystoclonium,obtusangulum,4,thallus parts,1ml,Galloway,NA,,,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Cystocloniaceae,SE Bonaparte,64,46.756,64,2.645,-64.77926667,-64.04408333,5/17/2019,NA,-64.77926667,-64.04408333
14F1346,14,FALSE,1346,2019.05.17,0.5,T2,30m,Callophyllis atrosanguinea,Callophyllis,atrosanguinea,1,thallus,0.5ml,Galloway,NA,,,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Kallymeniaceae,SE Bonaparte,64,46.756,64,2.645,-64.77926667,-64.04408333,5/17/2019,NA,-64.77926667,-64.04408333
14F1347,14,FALSE,1347,2019.05.17,0.5,T2,30m,Cystosphaera jacquinotii,Cystosphaera,jacquinotii,1,blade,1ml,Galloway,14S067,,,Chromista,Ochrophyta,Phaeophyceae,Fucales,Seirococcaceae,SE Bonaparte,64,46.756,64,2.645,-64.77926667,-64.04408333,5/17/2019,NA,-64.77926667,-64.04408333
14F1348,14,FALSE,1348,2019.05.17,0.5,T2,30m,Myriogramme manginii,Myriogramme,manginii,5,blade,1ml,Galloway,NA,,,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Delesseriaceae,SE Bonaparte,64,46.756,64,2.645,-64.77926667,-64.04408333,5/17/2019,NA,-64.77926667,-64.04408333
14F1349,14,FALSE,1349,2019.05.17,0.5,T2,25m,Cystosphaera jacquinotii,Cystosphaera,jacquinotii,2,blade,1ml,Galloway,NA,,,Chromista,Ochrophyta,Phaeophyceae,Fucales,Seirococcaceae,SE Bonaparte,64,46.756,64,2.645,-64.77926667,-64.04408333,5/17/2019,NA,-64.77926667,-64.04408333
14F1350,14,FALSE,1350,2019.05.17,0.5,Bulk collections,5-35m,Gondogeneia antarctica,Gondogeneia,antarctica,1,whole,0.1ml,Galloway,NA,14 individuals. Try to squeeze 3 reps from this one vial,,Animalia,Arthropoda,Malacostraca,Amphipoda,Pontogeneiidae,SE Bonaparte,64,46.756,64,2.645,-64.77926667,-64.04408333,5/17/2019,NA,-64.77926667,-64.04408333
14F1351,14,FALSE,1351,2019.05.17,0.5,T1,25m,Lambia antarctica,Lambia,antarctica,4,thallus,1ml,Galloway,NA,,,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Bryopsidaceae,SE Bonaparte,64,46.756,64,2.645,-64.77926667,-64.04408333,5/17/2019,NA,-64.77926667,-64.04408333
14F1352,14,FALSE,1352,2019.05.17,0.5,T2,25m,Callophyllis atrosanguinea,Callophyllis,atrosanguinea,2,thallus,0.5ml,Galloway,NA,,,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Kallymeniaceae,SE Bonaparte,64,46.756,64,2.645,-64.77926667,-64.04408333,5/17/2019,NA,-64.77926667,-64.04408333
14F1353,14,FALSE,1353,2019.05.17,0.5,Bulk collections,5-35m,Bovallia gigantea,Bovallia,gigantea,1,whole,<0.25ml,Galloway,NA,4 individuals. Try to do 2 reps from this,,Animalia,Arthropoda,Malacostraca,Amphipoda,Pontogeneiidae,SE Bonaparte,64,46.756,64,2.645,-64.77926667,-64.04408333,5/17/2019,NA,-64.77926667,-64.04408333
14F1354,14,FALSE,1354,2019.05.17,0.5,T2,20m,Cystosphaera jacquinotii,Cystosphaera,jacquinotii,3,blade,1ml,Galloway,14S074,,,Chromista,Ochrophyta,Phaeophyceae,Fucales,Seirococcaceae,SE Bonaparte,64,46.756,64,2.645,-64.77926667,-64.04408333,5/17/2019,NA,-64.77926667,-64.04408333
14F1355,14,FALSE,1355,2019.05.17,0.5,T2,25m,Myriogramme smithii,Myriogramme,smithii,2,blade,0.5ml,Galloway,14S075,,,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Delesseriaceae,SE Bonaparte,64,46.756,64,2.645,-64.77926667,-64.04408333,5/17/2019,NA,-64.77926667,-64.04408333
14F1356,14,FALSE,1356,2019.05.17,0.5,T2,20m,Trematocarpus antarcticus,Trematocarpus,antarcticus,2,blade,1ml,Galloway,14S076,,,Plantae,Rhodophyta,Florideophyceae,Plocamiales,Sarcodiaceae,SE Bonaparte,64,46.756,64,2.645,-64.77926667,-64.04408333,5/17/2019,NA,-64.77926667,-64.04408333
14F1356,14,FALSE,1356,2019.05.17,0.5,T2,20m,Trematocarpus antarcticus,Trematocarpus,antarcticus,2,blade,1ml,Galloway,14S076,,,Plantae,Rhodophyta,Florideophyceae,Plocamiales,Sarcodiaceae,SE Bonaparte,64,46.756,64,2.645,-64.77926667,-64.04408333,5/17/2019,NA,-64.77926667,-64.04408333
14F1357,14,FALSE,1357,2019.05.17,0.5,nd,nd,Syringoderma australe,Syringoderma,australe,1,nd,0.3ml,Galloway,NA,little brown mystery,,Chromista,Ochrophyta,Phaeophyceae,Syringodermatales,Syringodermataceae,SE Bonaparte,64,46.756,64,2.645,-64.77926667,-64.04408333,5/17/2019,NA,-64.77926667,-64.04408333
14F1358,14,FALSE,1358,2019.05.17,0.5,nd,nd,Syringoderma australe,Syringoderma,australe,2,nd,0.5ml,Galloway,NA,little brown mystery,,Chromista,Ochrophyta,Phaeophyceae,Syringodermatales,Syringodermataceae,SE Bonaparte,64,46.756,64,2.645,-64.77926667,-64.04408333,5/17/2019,NA,-64.77926667,-64.04408333
14F1359,14,FALSE,1359,2019.05.17,0.5,nd,nd,Syringoderma australe,Syringoderma,australe,3,nd,0.4ml,Galloway,NA,little brown mystery,,Chromista,Ochrophyta,Phaeophyceae,Syringodermatales,Syringodermataceae,SE Bonaparte,64,46.756,64,2.645,-64.77926667,-64.04408333,5/17/2019,NA,-64.77926667,-64.04408333
14F1360,14,FALSE,1360,2019.05.17,0.5,Bulk collections,5-35m,Prostebbingia gracilis,Prostebbingia,gracilis,1,whole,0.25ml,Galloway,NA,~8 individuals,,Animalia,Arthropoda,Malacostraca,Amphipoda,Pontogeneiidae,SE Bonaparte,64,46.756,64,2.645,-64.77926667,-64.04408333,5/17/2019,NA,-64.77926667,-64.04408333
14F1361,14,FALSE,1361,2019.05.17,0.5,Bulk collections,5-35m,Prostebbingia gracilis,Prostebbingia,gracilis,2,whole,0.25ml,Galloway,NA,~8 individuals,,Animalia,Arthropoda,Malacostraca,Amphipoda,Pontogeneiidae,SE Bonaparte,64,46.756,64,2.645,-64.77926667,-64.04408333,5/17/2019,NA,-64.77926667,-64.04408333
14F1362,14,FALSE,1362,2019.05.17,0.5,Bulk collections,5-35m,Prostebbingia gracilis,Prostebbingia,gracilis,3,whole,0.25ml,Galloway,NA,~8 individuals,,Animalia,Arthropoda,Malacostraca,Amphipoda,Pontogeneiidae,SE Bonaparte,64,46.756,64,2.645,-64.77926667,-64.04408333,5/17/2019,NA,-64.77926667,-64.04408333
14F1363,14,FALSE,1363,2019.05.17,0.5,Bulk collections,5-35m,Prostebbingia gracilis,Prostebbingia,gracilis,4,whole,0.25ml,Galloway,NA,~8 individuals,,Animalia,Arthropoda,Malacostraca,Amphipoda,Pontogeneiidae,SE Bonaparte,64,46.756,64,2.645,-64.77926667,-64.04408333,5/17/2019,NA,-64.77926667,-64.04408333
14F1364,14,FALSE,1364,2019.05.17,0.5,T2,15m,Gigartina skottsbergii,Gigartina,skottsbergii,5,blade,1ml,Galloway,NA,,,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Gigartinaceae,SE Bonaparte,64,46.756,64,2.645,-64.77926667,-64.04408333,5/17/2019,NA,-64.77926667,-64.04408333
14F1366,14,FALSE,1366,2019.05.17,0.5,T2,15m,Desmarestia menziesii,Desmarestia,menziesii,4,thallus,1ml,Galloway,NA,,,Chromista,Ochrophyta,Phaeophyceae,Desmarestiales,Desmarestiaceae,SE Bonaparte,64,46.756,64,2.645,-64.77926667,-64.04408333,5/17/2019,NA,-64.77926667,-64.04408333
14F1371,14,FALSE,1371,2019.05.17,0.5,T2,10m,Desmarestia menziesii,Desmarestia,menziesii,5,thallus,1ml,Galloway,14S077,,,Chromista,Ochrophyta,Phaeophyceae,Desmarestiales,Desmarestiaceae,SE Bonaparte,64,46.756,64,2.645,-64.77926667,-64.04408333,5/17/2019,NA,-64.77926667,-64.04408333
14F1367,14,FALSE,1367,2019.05.17,0.5,Bulk collections,5-35m,Paradexamine fissicauda,Paradexamine,fissicauda,1,whole,0.25ml,Galloway,NA,10 individuals,,Animalia,Arthropoda,Malacostraca,Amphipoda,Dexaminidae,SE Bonaparte,64,46.756,64,2.645,-64.77926667,-64.04408333,5/17/2019,NA,-64.77926667,-64.04408333
14F1368,14,FALSE,1368,2019.05.17,0.5,Bulk collections,5-35m,Paradexamine fissicauda,Paradexamine,fissicauda,2,whole,0.25ml,Galloway,NA,10 individuals,,Animalia,Arthropoda,Malacostraca,Amphipoda,Dexaminidae,SE Bonaparte,64,46.756,64,2.645,-64.77926667,-64.04408333,5/17/2019,NA,-64.77926667,-64.04408333
14F1369,14,FALSE,1369,2019.05.17,0.5,Bulk collections,5-35m,Paradexamine fissicauda,Paradexamine,fissicauda,3,whole,0.25ml,Galloway,NA,10 individuals,,Animalia,Arthropoda,Malacostraca,Amphipoda,Dexaminidae,SE Bonaparte,64,46.756,64,2.645,-64.77926667,-64.04408333,5/17/2019,NA,-64.77926667,-64.04408333
14F1365,14,FALSE,1365,2019.05.17,0.5,T2,15m,Trematocarpus antarcticus,Trematocarpus,antarcticus,3,blade,1ml,Galloway,14S083,,,Plantae,Rhodophyta,Florideophyceae,Plocamiales,Sarcodiaceae,SE Bonaparte,64,46.756,64,2.645,-64.77926667,-64.04408333,5/17/2019,NA,-64.77926667,-64.04408333
14F1365,14,FALSE,1365,2019.05.17,0.5,T2,15m,Trematocarpus antarcticus,Trematocarpus,antarcticus,3,blade,1ml,Galloway,14S083,,,Plantae,Rhodophyta,Florideophyceae,Plocamiales,Sarcodiaceae,SE Bonaparte,64,46.756,64,2.645,-64.77926667,-64.04408333,5/17/2019,NA,-64.77926667,-64.04408333
14F1370,14,FALSE,1370,2019.05.17,0.5,Bulk collections,5-35m,Unknown amphipod 1 sp.,Unknown amphipod 1,sp.,1,whole,0.25ml,Galloway,NA,3 individuals,,NA,Arthropoda,NA,NA,NA,SE Bonaparte,64,46.756,64,2.645,-64.77926667,-64.04408333,5/17/2019,NA,-64.77926667,-64.04408333
14F1372,14,FALSE,1372,2019.05.17,0.5,Bulk collections,5-35m,Unknown amphipod 1 sp.,Unknown amphipod 1,sp.,2,whole,0.25ml,Galloway,NA,3 individuals,,NA,Arthropoda,NA,NA,NA,SE Bonaparte,64,46.756,64,2.645,-64.77926667,-64.04408333,5/17/2019,NA,-64.77926667,-64.04408333
14F1373,14,FALSE,1373,2019.05.17,0.5,Bulk collections,5-35m,Unknown amphipod 1 sp.,Unknown amphipod 1,sp.,3,whole,0.25ml,Galloway,NA,3 individuals,,NA,Arthropoda,NA,NA,NA,SE Bonaparte,64,46.756,64,2.645,-64.77926667,-64.04408333,5/17/2019,NA,-64.77926667,-64.04408333
14F1374,14,FALSE,1374,2019.05.17,0.5,T3,30m,Trematocarpus antarcticus,Trematocarpus,antarcticus,4,blade,1ml,Galloway,NA,,,Plantae,Rhodophyta,Florideophyceae,Plocamiales,Sarcodiaceae,SE Bonaparte,64,46.756,64,2.645,-64.77926667,-64.04408333,5/17/2019,NA,-64.77926667,-64.04408333
14F1374,14,FALSE,1374,2019.05.17,0.5,T3,30m,Trematocarpus antarcticus,Trematocarpus,antarcticus,4,blade,1ml,Galloway,NA,,,Plantae,Rhodophyta,Florideophyceae,Plocamiales,Sarcodiaceae,SE Bonaparte,64,46.756,64,2.645,-64.77926667,-64.04408333,5/17/2019,NA,-64.77926667,-64.04408333
14F1375,14,FALSE,1375,2019.05.17,0.5,T3,25m,Trematocarpus antarcticus,Trematocarpus,antarcticus,5,blade,0.75ml,Galloway,NA,,,Plantae,Rhodophyta,Florideophyceae,Plocamiales,Sarcodiaceae,SE Bonaparte,64,46.756,64,2.645,-64.77926667,-64.04408333,5/17/2019,NA,-64.77926667,-64.04408333
14F1375,14,FALSE,1375,2019.05.17,0.5,T3,25m,Trematocarpus antarcticus,Trematocarpus,antarcticus,5,blade,0.75ml,Galloway,NA,,,Plantae,Rhodophyta,Florideophyceae,Plocamiales,Sarcodiaceae,SE Bonaparte,64,46.756,64,2.645,-64.77926667,-64.04408333,5/17/2019,NA,-64.77926667,-64.04408333
14F1376,14,FALSE,1376,2019.05.17,0.5,Bulk collections,5-35m,Oraderea sp.,Oraderea,sp.,1,whole,<0.25ml,Galloway,NA,8-10 individuals,,NA,Arthropoda,NA,NA,NA,SE Bonaparte,64,46.756,64,2.645,-64.77926667,-64.04408333,5/17/2019,NA,-64.77926667,-64.04408333
14F1377,14,FALSE,1377,2019.05.17,0.5,Bulk collections,5-35m,Oraderea sp.,Oraderea,sp.,2,whole,<0.25ml,Galloway,NA,8-10 individuals,,NA,Arthropoda,NA,NA,NA,SE Bonaparte,64,46.756,64,2.645,-64.77926667,-64.04408333,5/17/2019,NA,-64.77926667,-64.04408333
14F1378,14,FALSE,1378,2019.05.17,0.5,Bulk collections,5-35m,Oraderea sp.,Oraderea,sp.,3,whole,<0.25ml,Galloway,NA,8-10 individuals,,NA,Arthropoda,NA,NA,NA,SE Bonaparte,64,46.756,64,2.645,-64.77926667,-64.04408333,5/17/2019,NA,-64.77926667,-64.04408333
14F1379,14,FALSE,1379,2019.05.17,0.5,Bulk collections,5-35m,Oraderea sp.,Oraderea,sp.,4,whole,<0.25ml,Galloway,NA,8-10 individuals,,NA,Arthropoda,NA,NA,NA,SE Bonaparte,64,46.756,64,2.645,-64.77926667,-64.04408333,5/17/2019,NA,-64.77926667,-64.04408333
14F1380,14,FALSE,1380,2019.05.17,0.5,nd,nd,Syringoderma australe,Syringoderma,australe,4,thallus,0.5ml,Galloway,NA,,,Chromista,Ochrophyta,Phaeophyceae,Syringodermatales,Syringodermataceae,SE Bonaparte,64,46.756,64,2.645,-64.77926667,-64.04408333,5/17/2019,NA,-64.77926667,-64.04408333
14F1381,14,FALSE,1381,2019.05.17,0.5,nd,nd,Syringoderma australe,Syringoderma,australe,5,thallus,0.5ml,Galloway,NA,,,Chromista,Ochrophyta,Phaeophyceae,Syringodermatales,Syringodermataceae,SE Bonaparte,64,46.756,64,2.645,-64.77926667,-64.04408333,5/17/2019,NA,-64.77926667,-64.04408333
14F1383,14,FALSE,1383,2019.05.17,0.5,T2,25m,Austropugetia crassa,Astropugettia,crassa,1,blade,1ml,Galloway,NA,,,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Kallymeniaceae,SE Bonaparte,64,46.756,64,2.645,-64.77926667,-64.04408333,5/17/2019,NA,-64.77926667,-64.04408333
14F1382,14,FALSE,1382,2019.05.17,0.5,T3,20m,Austropugetia crassa,Astropugettia,crassa,2,thallus,1ml,Galloway,NA,,,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Kallymeniaceae,SE Bonaparte,64,46.756,64,2.645,-64.77926667,-64.04408333,5/17/2019,NA,-64.77926667,-64.04408333
14F1384,14,FALSE,1384,2019.05.17,0.5,T3,25m,Hymenocladiopsis sp.,Hymenocladiopsis,sp.,2,thallus,1ml,Galloway,14S087,,,NA,Rhodophyta,NA,NA,NA,SE Bonaparte,64,46.756,64,2.645,-64.77926667,-64.04408333,5/17/2019,NA,-64.77926667,-64.04408333
14F1385,14,FALSE,1385,2019.05.17,0.5,T3,20m,Callophyllis atrosanguinea,Callophyllis,atrosanguinea,3,thallus,1ml,Galloway,14S092,,,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Kallymeniaceae,SE Bonaparte,64,46.756,64,2.645,-64.77926667,-64.04408333,5/17/2019,NA,-64.77926667,-64.04408333
14F1387,14,FALSE,1387,2019.05.17,0.5,T3,15m,Pachymenia orbicularis,Pachymenia,obicularis,2,blade,1ml,Galloway,14S093,,,Plantae,Rhodophyta,Florideophyceae,Halymeniales,Halymeniaceae,SE Bonaparte,64,46.756,64,2.645,-64.77926667,-64.04408333,5/17/2019,NA,-64.77926667,-64.04408333
14F1386,14,FALSE,1386,2019.05.17,0.5,T3,20m,Desmarestia anceps,Desmarestia,anceps,4,thallus,1ml,Galloway,NA,,,Chromista,Ochrophyta,Phaeophyceae,Desmarestiales,Desmarestiaceae,SE Bonaparte,64,46.756,64,2.645,-64.77926667,-64.04408333,5/17/2019,NA,-64.77926667,-64.04408333
14F1388,14,FALSE,1388,2019.05.17,0.5,T3,15m,Gymnogongrus antarcticus,Gymnogongrus,antarcticus,1,thallus parts,1ml,Galloway,14S094,,,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Phyllophoraceae,SE Bonaparte,64,46.756,64,2.645,-64.77926667,-64.04408333,5/17/2019,NA,-64.77926667,-64.04408333
14F1389,14,FALSE,1389,2019.05.17,0.5,Bulk collections,5-35ml,Metaleptamphopus pectinatus,Metaleptamphopus,pectinatus,1,whole,<0.25ml,Galloway,NA,try to get multiple reps from this vial.,,Animalia,Arthropoda,Malacostraca,Amphipoda,Calliopiidae,SE Bonaparte,64,46.756,64,2.645,-64.77926667,-64.04408333,5/17/2019,NA,-64.77926667,-64.04408333
14F1390,14,FALSE,1390,2019.05.17,0.5,T3,10m,Desmarestia anceps,Desmarestia,anceps,5,thallus,1ml,Galloway,NA,,,Chromista,Ochrophyta,Phaeophyceae,Desmarestiales,Desmarestiaceae,SE Bonaparte,64,46.756,64,2.645,-64.77926667,-64.04408333,5/17/2019,NA,-64.77926667,-64.04408333
14F1391,14,FALSE,1391,2019.05.17,0.5,Bulk collections,5-35m,Benthic diatoms,Benthic Diatoms,sp.,3,bulk,0.3ml,Galloway,14S098,,,NA,Ochrophyta,NA,NA,NA,SE Bonaparte,64,46.756,64,2.645,-64.77926667,-64.04408333,5/17/2019,NA,-64.77926667,-64.04408333
14F1392,14,FALSE,1392,2019.05.17,0.5,Bulk collections,5-35m,Austropugetia crassa,Astropugettia,crassa,3,blade,0.5ml,Galloway,NA,,,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Kallymeniaceae,SE Bonaparte,64,46.756,64,2.645,-64.77926667,-64.04408333,5/17/2019,NA,-64.77926667,-64.04408333
14F1393,14,FALSE,1393,2019.05.17,0.5,Bulk collections,5-35m,Hymenocladiopsis sp.,Hymenocladiopsis,sp.,3,blade,1ml,Galloway,14S100,,,NA,Rhodophyta,NA,NA,NA,SE Bonaparte,64,46.756,64,2.645,-64.77926667,-64.04408333,5/17/2019,NA,-64.77926667,-64.04408333
14F1394,14,FALSE,1394,2019.05.17,0.5,Bulk collections,5-35m,Callophyllis atrosanguinea,Callophyllis,atrosanguinea,4,blade,1ml,Galloway,14S099,,,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Kallymeniaceae,SE Bonaparte,64,46.756,64,2.645,-64.77926667,-64.04408333,5/17/2019,NA,-64.77926667,-64.04408333
14F1395,14,FALSE,1395,2019.05.17,0.5,Bulk collections,5-35m,Callophyllis atrosanguinea,Callophyllis,atrosanguinea,5,thallus,1ml,Galloway,14S101,,,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Kallymeniaceae,SE Bonaparte,64,46.756,64,2.645,-64.77926667,-64.04408333,5/17/2019,NA,-64.77926667,-64.04408333
14F1396,14,FALSE,1396,2019.05.17,0.5,Bulk collections,5-35m,Phycodrys austrogeorgica,Phycodrys,austrogeorgica,2,thallus,1ml,Galloway,14S102,,,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Delesseriaceae,SE Bonaparte,64,46.756,64,2.645,-64.77926667,-64.04408333,5/17/2019,NA,-64.77926667,-64.04408333
15F1404,15,FALSE,1404,2019.05.18,0.7,T1,20m,Rhodokrambe lanigioides,Rhodokrambe,laingioides,1,blade,1ml,Galloway,NA,,,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Delesseriaceae,Argentine Islands near Vernadsky,65,14.411,64,13.852,-65.24018333,-64.23086667,5/18/2019,NA,-65.24018333,-64.23086667
15F1399,15,FALSE,1399,2019.05.18,0.7,Bulk collections,5-20m,Neosmilaster georgianus,Neosmilaster,georgianus,1,tube feet,1ml,Lowe,15S004,,,Animalia,Echinodermata,Asteroidea,Forcipulatida,Stichasteridae,Argentine Islands near Vernadsky,65,14.411,64,13.852,-65.24018333,-64.23086667,5/18/2019,NA,-65.24018333,-64.23086667
15F1400,15,FALSE,1400,2019.05.18,0.7,Bulk collections,5-20m,Neosmilaster georgianus,Neosmilaster,georgianus,2,tube feet,1ml,Lowe,15S005,,,Animalia,Echinodermata,Asteroidea,Forcipulatida,Stichasteridae,Argentine Islands near Vernadsky,65,14.411,64,13.852,-65.24018333,-64.23086667,5/18/2019,NA,-65.24018333,-64.23086667
15F1401,15,FALSE,1401,2019.05.18,0.7,Bulk collections,5-20m,Neosmilaster georgianus,Neosmilaster,georgianus,3,tube feet,1ml,Lowe,15S006,,,Animalia,Echinodermata,Asteroidea,Forcipulatida,Stichasteridae,Argentine Islands near Vernadsky,65,14.411,64,13.852,-65.24018333,-64.23086667,5/18/2019,NA,-65.24018333,-64.23086667
15F1402,15,FALSE,1402,2019.05.18,0.7,Bulk collections,5-20m,Neosmilaster georgianus,Neosmilaster,georgianus,4,tube feet,1ml,Lowe,NA,,,Animalia,Echinodermata,Asteroidea,Forcipulatida,Stichasteridae,Argentine Islands near Vernadsky,65,14.411,64,13.852,-65.24018333,-64.23086667,5/18/2019,NA,-65.24018333,-64.23086667
15F1403,15,FALSE,1403,2019.05.18,0.7,Bulk collections,5-20m,Neosmilaster georgianus,Neosmilaster,georgianus,5,tube feet,1ml,Lowe,NA,,,Animalia,Echinodermata,Asteroidea,Forcipulatida,Stichasteridae,Argentine Islands near Vernadsky,65,14.411,64,13.852,-65.24018333,-64.23086667,5/18/2019,NA,-65.24018333,-64.23086667
15F1406,15,FALSE,1406,2019.05.18,0.7,Bulk collections,5-20m,Perknaster fuscus,Perknaster,fuscus,1,tube feet,1ml,Lowe,15S010,large,,Animalia,Echinodermata,Asteroidea,Valvatida,Ganeriidae,Argentine Islands near Vernadsky,65,14.411,64,13.852,-65.24018333,-64.23086667,5/18/2019,NA,-65.24018333,-64.23086667
15F1407,15,FALSE,1407,2019.05.18,0.7,Bulk collections,5-20m,Perknaster fuscus,Perknaster,fuscus,2,tube feet,1ml,Lowe,15S011,large,,Animalia,Echinodermata,Asteroidea,Valvatida,Ganeriidae,Argentine Islands near Vernadsky,65,14.411,64,13.852,-65.24018333,-64.23086667,5/18/2019,NA,-65.24018333,-64.23086667
15F1409,15,FALSE,1409,2019.05.18,0.7,Bulk collections,5-20m,Perknaster fuscus,Perknaster,fuscus,3,tube feet,1ml,Lowe,15S007,,,Animalia,Echinodermata,Asteroidea,Valvatida,Ganeriidae,Argentine Islands near Vernadsky,65,14.411,64,13.852,-65.24018333,-64.23086667,5/18/2019,NA,-65.24018333,-64.23086667
15F1410,15,FALSE,1410,2019.05.18,0.7,Bulk collections,5-20m,Perknaster fuscus,Perknaster,fuscus,4,tube feet,1ml,Lowe,15S008,,,Animalia,Echinodermata,Asteroidea,Valvatida,Ganeriidae,Argentine Islands near Vernadsky,65,14.411,64,13.852,-65.24018333,-64.23086667,5/18/2019,NA,-65.24018333,-64.23086667
15F1411,15,FALSE,1411,2019.05.18,0.7,Bulk collections,5-20m,Perknaster fuscus,Perknaster,fuscus,5,tube feet,1ml,Lowe,15S009,,,Animalia,Echinodermata,Asteroidea,Valvatida,Ganeriidae,Argentine Islands near Vernadsky,65,14.411,64,13.852,-65.24018333,-64.23086667,5/18/2019,NA,-65.24018333,-64.23086667
15F1412,15,FALSE,1412,2019.05.18,0.7,Bulk collections,5-20m,Perknaster fuscus,Perknaster,fuscus,6,tube feet,1ml,Lowe,NA,,,Animalia,Echinodermata,Asteroidea,Valvatida,Ganeriidae,Argentine Islands near Vernadsky,65,14.411,64,13.852,-65.24018333,-64.23086667,5/18/2019,NA,-65.24018333,-64.23086667
15F1397,15,FALSE,1397,2019.05.18,0.7,T1,20m,Plocamium cartilagineum,Plocamium,cartilagineum,1,thallus,0.5ml,Galloway,15S012,,,Plantae,Rhodophyta,Florideophyceae,Plocamiales,Plocamiaceae,Argentine Islands near Vernadsky,65,14.411,64,13.852,-65.24018333,-64.23086667,5/18/2019,NA,-65.24018333,-64.23086667
15F1398,15,FALSE,1398,2019.05.18,0.7,T1,20m,Himantothallus grandifolius,Himantothallus,grandifolius,1,blade,1ml,Galloway,15S015,,,Chromista,Ochrophyta,Phaeophyceae,Desmarestiales,Desmarestiaceae,Argentine Islands near Vernadsky,65,14.411,64,13.852,-65.24018333,-64.23086667,5/18/2019,NA,-65.24018333,-64.23086667
